Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo,Car_Age
1267.0,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,,135000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Grey,4,,7
781.0,FORD,Fusion,2012,Sedan,0,Hybrid,,256000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,8,,8
862.0,TOYOTA,Camry,2011,Sedan,1,Petrol,,174790,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,9
891.0,HYUNDAI,Sonata,2016,Sedan,1,Petrol,,49829,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,,186005,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,0,,10
836.0,SSANGYONG,Actyon,2010,Sedan,1,Diesel,,233503,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,75300,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,8
1099.0,SSANGYONG,REXTON,2010,Jeep,1,Diesel,,168044,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,10
1091.0,TOYOTA,Camry,2016,Sedan,1,Petrol,,70000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,14,,4
707.0,HYUNDAI,Sonata,2011,Sedan,1,LPG,,457978,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
442.0,TOYOTA,Prius,2017,Sedan,1,Hybrid,,47672,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,3
639.0,HYUNDAI,Elantra,2014,Coupe,1,Petrol,,50478,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,6
1172.0,MERCEDES-BENZ,E 350,2011,Coupe,1,Diesel,,170429,6,Automatic,Rear,2026-03-02 00:00:00,Left wheel,Silver,12,,9
308.0,TOYOTA,Prius,2014,Jeep,1,Hybrid,,339710,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
0.0001,TOYOTA,Prius,2013,Sedan,0,Hybrid,,71257,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,7,,7
779.0,VOLKSWAGEN,Jetta,2013,Sedan,1,Petrol,,105800,5,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,8,,7
765.0,VOLKSWAGEN,Jetta,2015,Sedan,0,Petrol,,60010,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,10,,5
1017.0,HYUNDAI,Sonata,2017,Sedan,1,Petrol,,34900,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,3
1327.0,HYUNDAI,H1,2018,Universal,1,Diesel,,27406,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Yellow,4,,2
707.0,SSANGYONG,REXTON,2011,Jeep,1,Diesel,,110000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,9
1055.0,MERCEDES-BENZ,E 350,2013,Sedan,1,Diesel,,107800,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Grey,12,,7
0.0001,HYUNDAI,Tucson,2005,Jeep,0,Diesel,2.0,200000,4,Manual,4x4,2026-05-04 00:00:00,Left wheel,Black,0,1.0,15
0.0001,FORD,Transit,1999,Microbus,0,CNG,,0,8,Manual,Rear,2026-03-02 00:00:00,Left wheel,Blue,0,,21
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,456867,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
639.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,,122566,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,6
1091.0,HYUNDAI,H1,2016,Minivan,1,Diesel,,119098,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
0.0001,KIA,Optima,2014,Sedan,0,Hybrid,,81000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,6
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,90727,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,4
0.0001,HONDA,FIT,2012,Sedan,0,Petrol,,114000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,White,4,,8
431.0,FORD,Fusion,2016,Sedan,1,Hybrid,,194974,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,4
0.0001,MERCEDES-BENZ,ML 350,2010,Jeep,1,Petrol,,216600,6,Tiptronic,Rear,2026-05-04 00:00:00,Left wheel,Beige,0,,10
585.0,HYUNDAI,Elantra,2013,Jeep,1,Petrol,,207606,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,7
891.0,HYUNDAI,Elantra,2016,Sedan,0,Petrol,,71191,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,7,,4
0.0001,FORD,Transit,2000,Microbus,0,Diesel,2.0,376000,4,Manual,Front,2026-05-04 00:00:00,Right-hand drive,White,4,1.0,20
0.0001,VOLKSWAGEN,Jetta,2015,Sedan,0,Petrol,2.0,49656,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,10,1.0,5
1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,,315270,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Grey,12,,10
308.0,TOYOTA,Aqua,2015,Hatchback,1,Hybrid,,81200,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
0.0001,TOYOTA,Prius,2012,Hatchback,0,Hybrid,,57000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Black,12,,8
1195.0,FORD,Transit,2008,Goods wagon,1,Diesel,2.2,220000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,Blue,6,1.0,12
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,732232,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
308.0,TOYOTA,Prius,2014,Sedan,1,Hybrid,,74000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,6,,6
0.0001,FORD,Fusion,2010,Sedan,0,Petrol,,0,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,6,,10
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,179918,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
862.0,TOYOTA,Camry,2011,Sedan,0,Petrol,,150000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,9
518.0,TOYOTA,Camry,2016,Sedan,1,Hybrid,,67429,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,4
1132.0,TOYOTA,Prius,2006,Hatchback,0,Hybrid,,135000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Silver,8,,14
0.0001,HONDA,FIT,2007,Hatchback,0,Petrol,,0,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,4,,13
1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,,186005,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,,10
271.0,TOYOTA,Prius,2014,Hatchback,1,Hybrid,,89986,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,0,,6
0.0001,FORD,Fusion,2014,Sedan,0,Petrol,,148800,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,6,,6
0.0001,BMW,X5,2005,Jeep,1,Petrol,,7789999,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Brown,0,,15
781.0,TOYOTA,Camry,2012,Sedan,1,Hybrid,,159379,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,8
271.0,HONDA,FIT,2014,Universal,1,Hybrid,,82105,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,531500,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,6
1327.0,HYUNDAI,H1,2018,Universal,1,Diesel,,71689,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,2
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,275240,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,0,,10
779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,,234218,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,7
0.0001,FORD,Transit,1997,Microbus,0,Diesel,,396672,1,Manual,Rear,2026-03-02 00:00:00,Left wheel,White,0,,23
585.0,TOYOTA,Prius,2013,Sedan,0,Hybrid,,103000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,6,,7
0.0001,MERCEDES-BENZ,E 350,2012,Sedan,1,Petrol,,18000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,8
730.0,SSANGYONG,Actyon,2016,Jeep,1,Diesel,,94300,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,,113660,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,9
1053.0,TOYOTA,Highlander,2014,Jeep,1,Petrol,,115000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,6
986.0,TOYOTA,Camry,2010,Sedan,1,Hybrid,,80000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,7,,10
781.0,HYUNDAI,H1,2012,Minivan,1,Diesel,,63308,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,8
0.0001,MERCEDES-BENZ,E 350,2014,Sedan,1,Petrol,,75000,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,,6
971.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,137986,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
696.0,HYUNDAI,Santa FE,2013,Jeep,1,Diesel,,140451,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,7
474.0,CHEVROLET,Cruze,2013,Sedan,0,Petrol,1.4,80000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,8,1.0,7
583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,,94479,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,4,,9
586.0,TOYOTA,Prius,2012,Hatchback,0,Hybrid,,220800,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,8,,8
836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,,97137,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,10
1079.0,HYUNDAI,Sonata,2018,Sedan,1,Petrol,,25255,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,2
639.0,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,,106806,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,6
862.0,HYUNDAI,H1,2011,Minivan,1,Diesel,,85226,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,9
1363.0,LEXUS,GX 460,2012,Jeep,1,Petrol,,255406,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,153000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
609.0,TOYOTA,Camry,2018,Sedan,1,Hybrid,,127515,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,2
1267.0,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,,77000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Black,10,,7
779.0,TOYOTA,RAV 4,2013,Jeep,0,Petrol,,90000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,7,,7
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,102397,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
639.0,HYUNDAI,Elantra,2014,Hatchback,1,Petrol,,100037,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,6
862.0,FORD,Fusion,2011,Sedan,1,Petrol,,174899,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,9
530.0,HYUNDAI,Elantra,2013,Sedan,1,Petrol,,48088,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,7
862.0,FORD,Fusion,2011,Sedan,1,Hybrid,,82603,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,0,,9
584.0,HONDA,Civic,2014,Sedan,1,Petrol,,111149,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Brown,12,,6
1091.0,HYUNDAI,H1,2016,Universal,1,Diesel,,111817,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
1624.0,MERCEDES-BENZ,E 350,2009,Sedan,1,Diesel,,109139,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Black,12,,11
730.0,SSANGYONG,Actyon,2016,Jeep,1,Diesel,,54496,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,4
781.0,FORD,Fusion,2012,Sedan,1,Petrol,,109536,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,8
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,57491,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,4,,4
642.0,CHEVROLET,Cruze,2012,Sedan,1,Diesel,,62649,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
779.0,TOYOTA,Camry,2013,Sedan,1,Petrol,,308694,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,7
777.0,TOYOTA,Camry,2014,Sedan,1,Petrol,,92800,6,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,10,,6
603.0,LEXUS,RX 450,2015,Jeep,1,Hybrid,,143619,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,5
1363.0,LEXUS,GX 460,2012,Jeep,1,Petrol,,229334,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
640.0,KIA,Optima,2013,Sedan,1,Petrol,,52448,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,7
1017.0,HYUNDAI,Elantra,2017,Sedan,1,Petrol,,17013,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,3
586.0,TOYOTA,Prius,2012,Hatchback,0,Hybrid,,197619,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,0,,8
751.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,,175790,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,7
1018.0,BMW,X5,2011,Jeep,1,Diesel,,207694,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,9
0.0001,TOYOTA,Prius,2015,Hatchback,1,Plug-in Hybrid,,87000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,5
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,208284,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,,71517,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Yellow,4,,10
0.0001,BMW,X5,2002,Jeep,1,LPG,,244800,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,6,,18
0.0001,TOYOTA,Prius,2012,Hatchback,0,Hybrid,,212800,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,8
0.0001,TOYOTA,Prius,2011,Hatchback,0,Hybrid,,142000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Beige,12,,9
607.0,TOYOTA,Camry,2019,Sedan,1,Hybrid,,9626,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,1
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,240573,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
1998.0,FORD,Transit,2001,Microbus,0,Diesel,,253206,4,Manual,Rear,2026-05-04 00:00:00,Left wheel,White,2,,19
781.0,CHEVROLET,Cruze,2018,Sedan,1,Petrol,,95219,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,2
971.0,SSANGYONG,REXTON,2016,Jeep,1,Diesel,,14950,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,190000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,6
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,571321,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
843.0,TOYOTA,Prius,2008,Hatchback,1,Hybrid,,198000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Black,6,,12
629.0,HYUNDAI,Elantra,2015,Sedan,1,LPG,,35607,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
1018.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,,273186,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,White,12,,9
639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,421703,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
843.0,TOYOTA,Prius,2008,Hatchback,0,Hybrid,,337600,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,12
0.0001,MERCEDES-BENZ,E 350,2007,Sedan,1,Petrol,,200000,6,Tiptronic,Rear,2026-05-04 00:00:00,Left wheel,Silver,12,,13
586.0,TOYOTA,Prius,2012,Sedan,0,Petrol,,139200,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,12,,8
0.0001,HONDA,FIT,2003,Hatchback,0,Petrol,,161000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,White,2,,17
707.0,HYUNDAI,Santa FE,2011,Jeep,1,Diesel,,162000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,9
0.0001,TOYOTA,Aqua,2012,Sedan,0,Hybrid,,151000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,White,4,,8
707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,,189414,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,9
1598.0,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,,175614,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Black,12,,12
971.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,113321,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
1493.0,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,,77205,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Grey,12,,4
645.0,TOYOTA,Prius,2011,Hatchback,0,Petrol,,156000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,9
0.0001,MERCEDES-BENZ,ML 350,2003,Jeep,1,CNG,,235200,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,17
639.0,HYUNDAI,Tucson,2014,Jeep,1,Diesel,,251201,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
781.0,TOYOTA,Camry,2012,Sedan,1,Petrol,,84000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,12,,8
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,339603,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
1268.0,HONDA,FIT,2012,Hatchback,1,Hybrid,,141302,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Sky blue,2,,8
456.0,TOYOTA,Camry,2015,Sedan,0,Hybrid,,89000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,5
781.0,HYUNDAI,H1,2012,Universal,1,Diesel,,230000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Yellow,4,,8
0.0001,BMW,X5,2004,Jeep,1,CNG,,16000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Silver,8,,16
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,571115,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
441.0,HYUNDAI,Sonata,2015,Sedan,1,Hybrid,,135730,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,5
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,109798,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
877.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,,123833,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
640.0,HYUNDAI,Santa FE,2013,Jeep,1,Diesel,,171755,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,7
0.0001,BMW,X5,2004,Jeep,1,Petrol,,300000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Silver,10,,16
0.0001,HONDA,FIT,2013,Hatchback,0,Hybrid,,163000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Sky blue,2,,7
584.0,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8,142400,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,8,1.0,6
481.0,HYUNDAI,Sonata,2017,Sedan,1,Hybrid,,138459,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,3
0.0001,BMW,X5,2008,Jeep,1,Petrol,,160000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Beige,6,,12
900.0,HYUNDAI,Sonata,2015,Sedan,1,Petrol,,112528,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,5
777.0,FORD,Fusion,2014,Sedan,0,Petrol,,133000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Green,12,,6
687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,,130814,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
900.0,HYUNDAI,Sonata,2015,Sedan,0,Petrol,,130000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,10,,5
730.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,,32595,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
0.0001,TOYOTA,Camry,2012,Sedan,0,Petrol,,256000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,6,,8
915.0,BMW,X5,2014,Jeep,1,Diesel,,110715,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,0,,6
777.0,TOYOTA,Camry,2014,Sedan,0,Petrol,,103123,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,6
503.0,TOYOTA,Aqua,2012,Hatchback,1,Petrol,,64400,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,8
779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,,131400,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,7
707.0,HYUNDAI,Santa FE,2011,Jeep,1,Diesel,,121581,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,9
0.0001,MERCEDES-BENZ,E 350,2008,Sedan,1,Petrol,,142000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,12
640.0,FORD,Fusion,2013,Sedan,1,Petrol,,134982,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,0,,7
503.0,TOYOTA,Aqua,2012,Hatchback,1,Petrol,,42796,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,4,,8
1266.0,HONDA,FIT,2014,Hatchback,1,Hybrid,,60000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,White,4,,6
934.0,TOYOTA,Camry,2015,Sedan,1,Petrol,,245792,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,5
1018.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,,273186,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,White,12,,9
836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,,52997,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,,124912,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,7
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,275240,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,0,,10
836.0,HYUNDAI,Sonata,2010,Sedan,1,Petrol,,172253,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,10
831.0,SSANGYONG,Actyon,2017,Jeep,1,Petrol,,47456,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
765.0,HYUNDAI,Tucson,2015,Jeep,1,Diesel,,89423,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,5
642.0,HYUNDAI,Tucson,2012,Jeep,1,Diesel,,149546,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,,138425,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,10
761.0,TOYOTA,Prius,2010,Hatchback,1,Hybrid,,88265,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,10,,10
639.0,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,,20900,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,6
0.0001,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,,147000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,White,4,,8
900.0,KIA,Optima,2015,Sedan,0,Petrol,,111746,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,0,,5
502.0,FORD,Fusion,2013,Sedan,0,Petrol,1.5,100000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,8,1.0,7
777.0,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,,127000,5,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
0.0001,HONDA,FIT,2004,Hatchback,0,Petrol,,150000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,4,,16
836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,,138196,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
877.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,,93720,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
707.0,HYUNDAI,Santa FE,2011,Jeep,1,Diesel,,191836,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,603446,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
831.0,HYUNDAI,Sonata,2011,Sedan,1,Hybrid,,224349,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,0,,9
1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,,315270,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Grey,12,,10
642.0,HYUNDAI,Sonata,2012,Sedan,1,LPG,,255800,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,8
880.0,SSANGYONG,Actyon,2018,Jeep,1,Petrol,,52349,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,2
650.0,CHEVROLET,Cruze,2016,Sedan,0,Petrol,1.4,107200,4,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Black,6,1.0,4
1347.0,HYUNDAI,H1,2008,Minivan,1,Diesel,,134955,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,12
