Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo,Car_Age
5645,1324.0,TOYOTA,Highlander,2010,Jeep,1,Hybrid,,345405,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,,10
4861,1324.0,TOYOTA,Highlander,2010,Jeep,1,Hybrid,,264877,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,10
44843,1249.0,HYUNDAI,H1,2017,Universal,1,Diesel,,105743,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
12544,779.0,VOLKSWAGEN,Jetta,2013,Sedan,1,Petrol,,103000,5,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,0,,7
34184,915.0,MERCEDES-BENZ,ML 350,2014,Jeep,1,Diesel,,238448,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,6
37730,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,161052,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
26657,1017.0,HYUNDAI,Elantra,2017,Sedan,0,Petrol,,32000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,6,,3
17249,0.0001,HYUNDAI,Sonata,2012,Sedan,0,Petrol,,86000,6,Automatic,Front,5,Left wheel,Grey,0,,8
4077,0.0001,VOLKSWAGEN,Jetta,1999,Sedan,0,CNG,,250000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Green,0,,21
30,0.0001,HONDA,FIT,2003,Hatchback,0,Petrol,,0,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,4,,17
12858,0.0001,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,,139000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,6,,8
16778,1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,,55857,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,10
16935,1017.0,HYUNDAI,Sonata,2017,Sedan,1,LPG,,238025,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
56371,880.0,HYUNDAI,Tucson,2018,Jeep,1,Petrol,,32130,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,2
10349,1273.0,SSANGYONG,REXTON,2009,Jeep,1,Diesel,,74277,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,11
1490,900.0,HYUNDAI,Sonata,2015,Sedan,1,Petrol,,176688,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,5
7840,0.0001,HONDA,FIT,2005,Hatchback,0,Petrol,,160250,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Black,5,,15
3450,333.0,FORD,Fusion,2014,Sedan,1,Hybrid,,135451,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,6
23408,836.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,,151000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,10
29006,891.0,HYUNDAI,Tucson,2016,Jeep,1,Diesel,,18071,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
11770,707.0,HYUNDAI,Sonata,2011,Sedan,1,Petrol,,56554,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,9
9252,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,586667,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
26149,629.0,HYUNDAI,Elantra,2015,Sedan,1,Diesel,,80377,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,5
10506,382.0,HYUNDAI,Sonata,2014,Sedan,1,Hybrid,,89000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,10,,6
8467,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,679836,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,6
1725,584.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,,107155,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
14897,585.0,TOYOTA,Prius,2013,Hatchback,0,Hybrid,,0,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,0,,7
43592,1249.0,TOYOTA,RAV 4,2017,Jeep,0,Petrol,,11000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Grey,6,,3
3136,1079.0,HYUNDAI,Elantra,2018,Sedan,1,Petrol,,30333,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,2
12544,988.0,TOYOTA,Prius,2007,Hatchback,1,Hybrid,,193000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,0,,13
16621,0.0001,TOYOTA,RAV 4,2005,Hatchback,0,Petrol,,273094,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,15
10036,1268.0,TOYOTA,Aqua,2012,Sedan,0,Hybrid,,13000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,0,,8
36899,1091.0,HYUNDAI,H1,2016,Minivan,1,Diesel,,119098,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
30517,777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,151854,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,6
16935,1211.0,BMW,X5,2010,Jeep,1,Petrol,,17000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,10,,10
17876,585.0,HYUNDAI,Elantra,2013,Sedan,1,Petrol,,117000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,7
14454,583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,,140000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
24709,707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,,155000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,9
10663,0.0001,TOYOTA,RAV 4,2001,Jeep,1,Petrol,,216000,4,Manual,4x4,2026-05-04 00:00:00,Right-hand drive,Silver,6,,19
14113,0.0001,FORD,Transit,1998,Microbus,0,Diesel,2.5,222000,4,Manual,Rear,2026-05-04 00:00:00,Left wheel,White,0,1.0,22
14113,0.0001,TOYOTA,Prius,2008,Sedan,1,Petrol,,150000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,8,,12
61471,784.0,HONDA,Civic,2017,Hatchback,1,Petrol,,41018,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
43128,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,116365,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
64823,1079.0,HYUNDAI,Tucson,2018,Jeep,1,Diesel,,29545,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,2
4077,1363.0,LEXUS,GX 460,2012,Sedan,1,Petrol,,150909,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
48610,1058.0,TOYOTA,Highlander,2012,Jeep,1,Hybrid,,178000,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
23082,502.0,HONDA,FIT,2013,Hatchback,1,Hybrid,,87000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,7
20171,707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,,191668,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,9
26017,831.0,HYUNDAI,Elantra,2017,Sedan,1,Petrol,,107220,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
2430,1598.0,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,,175614,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Black,12,,12
38609,1091.0,HYUNDAI,H1,2016,Universal,1,Diesel,,121000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
10349,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,430149,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,6
17844,502.0,TOYOTA,Aqua,2013,Hatchback,1,Petrol,,88300,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,4,,7
1646,640.0,FORD,Fusion,2013,Sedan,1,Hybrid,,174619,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,0,,7
24462,0.0001,MERCEDES-BENZ,E 350,2008,Sedan,1,Petrol,,142000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,12
40,0.0001,TOYOTA,Prius,2014,Hatchback,0,Hybrid,,105000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,0,,6
10492,0.0001,TOYOTA,Prius,2008,Hatchback,0,Hybrid,,278000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,6,,12
10976,1268.0,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,,0,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Black,2,,8
18033,0.0001,HONDA,Civic,2012,Sedan,1,Hybrid,,202000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
1725,1324.0,TOYOTA,Highlander,2010,Sedan,1,Hybrid,,226198,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Green,12,,10
9408,777.0,TOYOTA,Camry,2014,Sedan,1,Petrol,,128000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,6
30856,640.0,SSANGYONG,REXTON,2013,Jeep,1,Diesel,,126148,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Brown,4,,7
18817,779.0,TOYOTA,Camry,2013,Sedan,1,Petrol,,86400,5,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,14,,7
22715,503.0,TOYOTA,Aqua,2012,Hatchback,1,Petrol,,40740,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,8
25,0.0001,TOYOTA,Prius,2013,Hatchback,0,LPG,,176000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,4,,7
15681,645.0,HYUNDAI,Elantra,2011,Sedan,0,Petrol,,276800,1,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,5,,9
1333,586.0,TOYOTA,Prius,2012,Hatchback,1,Hybrid,,106280,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,8
19707,531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,123000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,8
16480,528.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,,140765,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
5488,308.0,TOYOTA,Prius,2014,Hatchback,1,Hybrid,,339710,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
15053,911.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,,70338,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
941,584.0,VOLKSWAGEN,Jetta,2014,Sedan,1,Diesel,,69248,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,6
31047,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,,132349,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Grey,12,,6
7809,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,503800,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,4
7213,0.0001,HONDA,FIT,2003,Hatchback,0,Petrol,,240000,4,Tiptronic,Front,2026-05-04 00:00:00,Right-hand drive,Blue,0,,17
12231,87.0,TOYOTA,Prius,2010,Hatchback,0,Hybrid,,0,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Golden,0,,10
40,0.0001,HONDA,FIT,2005,Hatchback,0,Petrol,,143000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Red,2,,15
9722,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,486563,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
21326,779.0,TOYOTA,Camry,2013,Sedan,0,Petrol,,204800,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Green,0,,7
13987,642.0,CHEVROLET,Cruze,2012,Sedan,1,Diesel,,180000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
13172,474.0,CHEVROLET,Cruze,2013,Sedan,0,Petrol,1.4,147000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Carnelian red,10,1.0,7
3058,639.0,FORD,Fusion,2014,Sedan,1,Petrol,,151411,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
22649,707.0,SSANGYONG,REXTON,2011,Jeep,1,Diesel,,131114,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
18660,862.0,HYUNDAI,H1,2011,Minivan,1,Diesel,,55248,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,9
10663,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,310886,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
20071,0.0001,TOYOTA,Prius,2013,Hatchback,0,Petrol,,56000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,7
48955,765.0,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,,80000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,5
12287,1047.0,HYUNDAI,Elantra,2007,Sedan,1,Diesel,,1678000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,13
40556,877.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,,82430,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,3
34406,777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,119884,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,6
52959,1079.0,HYUNDAI,Sonata,2018,Sedan,1,Petrol,,48605,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,2
17747,642.0,HYUNDAI,Tucson,2012,Jeep,1,Diesel,,225117,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,8
17249,585.0,HYUNDAI,Elantra,2013,Sedan,0,Petrol,,92800,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,0,,7
39829,1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,155821,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,10
8320,1047.0,HYUNDAI,Elantra,2007,Sedan,1,Petrol,,149691,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,13
11917,0.0001,HONDA,FIT,2012,Hatchback,1,Hybrid,,13000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Brown,2,,8
7119,836.0,HYUNDAI,Sonata,2010,Sedan,1,LPG,,81248,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,10
20005,707.0,SSANGYONG,Actyon,2011,Jeep,1,Diesel,,166850,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,9
13000,0.0001,FORD,Transit,2000,Microbus,0,Diesel,2.4,250000,4,Manual,Rear,2026-05-04 00:00:00,Left wheel,White,1,1.0,20
17484,583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,,103453,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,9
1176,753.0,HYUNDAI,Sonata,2012,Sedan,1,Hybrid,,0,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,0,,8
157,0.0001,TOYOTA,Aqua,2012,Hatchback,1,Hybrid,1.5,128000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,4,1.0,8
5018,585.0,HYUNDAI,Elantra,2013,Sedan,1,Petrol,,294034,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,7
100,0.0001,HYUNDAI,Sonata,2012,Sedan,0,Hybrid,,86000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,10,,8
16894,687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,,71202,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
30151,765.0,HYUNDAI,Tucson,2015,Jeep,1,Diesel,,143278,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,5
53154,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,94259,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
15800,753.0,KIA,Optima,2012,Sedan,0,Petrol,,97000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,8
30564,730.0,SSANGYONG,Actyon,2016,Jeep,1,Diesel,,153404,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
16621,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,,119379,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,,9
21009,986.0,FORD,Transit,2010,Goods wagon,0,Diesel,2.4,198000,4,Manual,Rear,2026-05-04 00:00:00,Left wheel,White,2,1.0,10
24305,0.0001,TOYOTA,Camry,2012,Sedan,1,Petrol,,246400,6,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,8
15681,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,317106,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
15681,1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,275240,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,0,,10
12231,1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,,413474,6,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,10
15681,1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,275240,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,0,,10
10663,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,310886,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
20385,0.0001,TOYOTA,Prius,2012,Sedan,0,Petrol,,190000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,8,,8
15994,1024.0,TOYOTA,Camry,2010,Sedan,0,Petrol,,121000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,10
36730,770.0,HYUNDAI,Tucson,2016,Jeep,1,Diesel,,113006,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
81539,1935.0,LEXUS,GX 460,2016,Jeep,1,Petrol,,155976,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,0,,4
11604,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,312690,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
50018,1017.0,HYUNDAI,Sonata,2017,Sedan,1,Petrol,,19080,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,3
3763,584.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,,110685,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
14113,638.0,KIA,Optima,2014,Sedan,1,Petrol,,60704,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
1882,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Petrol,,146395,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Grey,12,,6
18817,609.0,TOYOTA,Camry,2018,Sedan,1,Hybrid,,35058,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,2
22649,836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,,151281,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,10
13015,1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,,73401,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
66485,1076.0,HYUNDAI,Sonata,2020,Sedan,1,LPG,,13460,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,0
25089,1017.0,HYUNDAI,Elantra,2017,Sedan,0,Petrol,,23000,4,Tiptronic,Rear,2026-05-04 00:00:00,Left wheel,Grey,8,,3
21953,0.0001,TOYOTA,Prius,2012,Hatchback,0,LPG,,24000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,8,,8
21953,308.0,TOYOTA,Prius,2014,Sedan,1,Hybrid,,87000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,10,,6
25089,650.0,CHEVROLET,Cruze,2016,Sedan,1,Petrol,1.4,29000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Carnelian red,12,1.0,4
24512,595.0,HONDA,FIT,2015,Hatchback,1,Petrol,,111649,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,5
5018,1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,,167222,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,10
13642,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,,64496,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Blue,12,,9
10663,1266.0,HONDA,FIT,2014,Sedan,0,Hybrid,,115000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,2,,6
9565,1058.0,TOYOTA,Highlander,2012,Sedan,1,Petrol,,285186,6,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,8
10036,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,362454,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
19757,1024.0,HYUNDAI,H1,2010,Jeep,1,Diesel,,115028,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
8467,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,636908,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,6
23207,810.0,VOLKSWAGEN,Jetta,2016,Sedan,1,Petrol,1.8,27000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,6,1.0,4
30420,0.0001,BMW,X5,2012,Jeep,1,Diesel,3.0,198211,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Grey,12,1.0,8
40,0.0001,HONDA,FIT,2003,Hatchback,0,Petrol,,140000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Grey,0,,17
9722,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,574647,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
21953,397.0,TOYOTA,Prius,2016,Hatchback,1,Hybrid,,48738,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,4
30,0.0001,HONDA,FIT,2005,Hatchback,0,Petrol,,0,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,4,,15
69502,1079.0,HYUNDAI,Sonata,2018,Sedan,1,Petrol,,24000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,2
10036,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,486631,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
100,0.0001,TOYOTA,Camry,2014,Sedan,1,Petrol,2.5,4000,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,6,1.0,6
15994,1051.0,HYUNDAI,Sonata,2016,Sedan,0,Petrol,,93000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,4
9879,1058.0,TOYOTA,Highlander,2012,Jeep,1,Hybrid,,157211,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,8
42052,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,122184,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
22266,862.0,HYUNDAI,H1,2011,Minivan,1,Diesel,,120805,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,9
18817,0.0001,HYUNDAI,Sonata,2011,Sedan,1,Petrol,2.0,180800,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,1.0,9
12880,687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,,97132,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
19384,583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,,124892,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,9
7213,915.0,BMW,X5,2014,Jeep,1,Diesel,,0,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,6
13799,584.0,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8,85000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,8,1.0,6
25089,0.0001,BMW,X5,2008,Jeep,1,Diesel,3.0,213000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,8,1.0,12
11895,639.0,CHEVROLET,Cruze,2014,Sedan,1,Diesel,,60550,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,4,,6
10192,1018.0,BMW,X5,2011,Jeep,1,Diesel,,332243,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,9
11133,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,179381,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
10663,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,280622,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
11133,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,,238546,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,6
33823,640.0,SSANGYONG,REXTON,2013,Jeep,1,Diesel,,146130,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,7
55638,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,372623,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,4
16719,502.0,HONDA,FIT,2013,Hatchback,1,Hybrid,,154400,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,7
12544,0.0001,HONDA,FIT,2011,Hatchback,0,Petrol,,140000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,White,4,,9
45210,877.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,,123833,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
21012,0.0001,TOYOTA,Prius,2011,Hatchback,1,Petrol,,268800,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Silver,6,,9
49751,765.0,SSANGYONG,REXTON,2015,Jeep,1,Diesel,,62575,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,5
36235,1091.0,HYUNDAI,H1,2016,Minivan,1,Diesel,,109629,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
16308,442.0,TOYOTA,Prius,2017,Hatchback,1,Hybrid,,45488,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,3
39829,1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,155821,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,10
36899,777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,105461,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,6
28532,830.0,TOYOTA,Aqua,2019,Hatchback,1,Petrol,,25000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,1
3000,0.0001,HYUNDAI,Santa FE,2001,Jeep,0,CNG,,2342,4,Tiptronic,Front,2026-03-02 00:00:00,Left wheel,Sky blue,2,,19
21953,501.0,HONDA,FIT,2014,Sedan,1,Petrol,,78400,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Blue,6,,6
14279,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,176247,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
